latitude,longitude,elevation
  51.87120,-115.59776,1814.66724
  51.85897,-115.68578,2382.13110
  52.04267,-115.54940,1423.53296
  52.05548,-115.70043,1632.89319
  51.79588,-115.50629,2036.76025
  51.86319,-115.87617,1707.82886
  51.93052,-115.50992,1727.00159
  51.96091,-115.85643,1991.21570
  51.79710,-115.83261,2337.00171
  52.11693,-115.83860,1747.53772
  52.05665,-115.70796,1613.89111
  51.82665,-115.86600,2684.30615
  52.05123,-115.53766,1457.86670
  52.02363,-115.57099,1574.55652
  51.77928,-115.78759,2743.86865
  51.85107,-115.63607,1955.94250
  51.95978,-115.70496,1536.00000
  52.12604,-115.54090,1727.95581
  51.86811,-115.89553,1757.13965
  51.76392,-115.65615,2290.86426
  52.11455,-115.72376,1538.90479
  51.98945,-115.84084,2164.96387
  51.76247,-115.79706,2499.21265
  51.91744,-115.88447,2397.13647
  52.05507,-115.79654,1610.30835
  51.79175,-115.72742,2017.21936
  52.15210,-115.56364,1507.98499
  51.99228,-115.72407,1519.00000
  51.77242,-115.72209,2229.65454
  51.97596,-115.77687,2043.01672
  51.84763,-115.55441,2082.47778
  51.96706,-115.81999,2150.44995
  51.87890,-115.66921,2072.75708
  52.07543,-115.71811,1620.25977
  51.92665,-115.71207,1664.64990
  51.88496,-115.68753,1921.69177
  52.03664,-115.48410,1884.06128
  51.78634,-115.89180,2129.72778
  51.83956,-115.71471,1984.09644
  51.88317,-115.78818,1693.87671
  51.86328,-115.59577,1817.18274
  52.01036,-115.70488,1533.53577
  51.83601,-115.50818,2097.18188
  51.84929,-115.89843,1745.65393
  52.07241,-115.56621,1534.90918
  51.99890,-115.61438,1544.98596
  52.12882,-115.70303,1588.90222
  51.81479,-115.80410,2175.76685
  51.94712,-115.54295,1497.43896
  51.77511,-115.79882,2404.48560
  51.94556,-115.68620,1562.31531
  51.99885,-115.87312,2037.11475
  51.83859,-115.52863,2064.47412
  52.04018,-115.72864,1702.74451
  52.13549,-115.76327,1625.86548
  52.08193,-115.68053,1506.00000
  51.81847,-115.51396,1987.76379
  51.73949,-115.49889,1643.08191
  52.08337,-115.86640,1596.68091
  51.90717,-115.87318,2017.85059
  51.79028,-115.60875,1910.94592
  52.00980,-115.78212,1709.28259
  52.07209,-115.85979,1700.18738
  51.81867,-115.57770,2319.65942
  51.97091,-115.81342,2006.29529
  51.77037,-115.90476,2499.71826
  51.73020,-115.80356,2317.82031
  52.01461,-115.80021,1701.78296
  52.13628,-115.75872,1636.23279
  52.00137,-115.49535,1410.02905
  51.77170,-115.85983,2165.42017
  51.81358,-115.56238,2058.47803
  51.85164,-115.71122,1745.74829
  51.97303,-115.74683,1751.52856
  51.83797,-115.50587,2004.99792
  52.00472,-115.63896,1582.16895
  51.82225,-115.60162,2277.12134
  51.89629,-115.60447,1842.54358
  51.79756,-115.48500,2405.16797
  51.80574,-115.65024,1998.01733
  52.00971,-115.73752,1559.24915
  51.84614,-115.56504,2159.25244
  51.81143,-115.75256,2283.75439
  51.75015,-115.86646,2681.33276
  52.05904,-115.51197,1627.19775
  52.03580,-115.61249,1538.13586
  51.73934,-115.59629,1658.48450
  51.84973,-115.64785,2189.09131
  51.74318,-115.55407,1612.01270
  52.05469,-115.73711,1807.47864
  51.73776,-115.57207,1598.18652
  52.11420,-115.60945,1624.53943
  51.76019,-115.61777,1883.95190
  51.79583,-115.82008,2692.45190
  52.02681,-115.48541,1478.70312
  51.93155,-115.75786,2483.76514
  51.99376,-115.66855,1626.65198
  51.91113,-115.90250,2113.69922
  52.06603,-115.67343,1492.42297
  52.11843,-115.73804,1540.04651
  52.09345,-115.49486,1530.81055
  51.86223,-115.90164,1744.05066
  51.78298,-115.74620,2057.73486
  51.90272,-115.88660,2182.48657
  51.99417,-115.84332,2257.85938
  51.86076,-115.71551,1713.34387
  52.12149,-115.89621,1749.67749
  51.77234,-115.78088,2388.20825
  51.86526,-115.81617,1638.00000
  51.73051,-115.60089,1628.02686
  51.94198,-115.49437,1634.11707
  52.11603,-115.87922,1816.87903
  51.85332,-115.79625,1788.23755
  52.03543,-115.58226,1486.58789
  51.91070,-115.75019,1718.11804
  51.75901,-115.62152,1913.91589
  52.15093,-115.86746,1720.23999
  51.81343,-115.65859,2002.73450
  52.10638,-115.80954,1608.11987
  51.77444,-115.60839,1837.49097
  52.00168,-115.86579,2266.61304
  52.07039,-115.56520,1523.09351
  51.89261,-115.67564,1873.29736
  51.89481,-115.91097,2138.71729
  52.10316,-115.49922,1558.87695
  52.05535,-115.53544,1473.89502
  52.06189,-115.91225,1923.62720
  51.86033,-115.68830,2388.14185
  52.04558,-115.57196,1432.00000
  52.03268,-115.59749,1607.47717
  51.96934,-115.71847,1528.32971
  52.14093,-115.62726,1546.91418
  52.14480,-115.84485,1923.25403
  51.96573,-115.81181,1966.41296
  51.74438,-115.83823,2218.90771
  52.09932,-115.69998,1525.45715
  51.96645,-115.66881,1530.83655
  52.11308,-115.90021,1732.57922
  52.04922,-115.52085,1598.17566
  52.08063,-115.55263,1555.21411
  51.75972,-115.89630,2706.14648
  52.06367,-115.77811,1600.68774
  52.01804,-115.59642,1718.30261
  51.96477,-115.61006,1696.73682
  51.78697,-115.66072,1995.17419
  51.97940,-115.71719,1524.00000
  51.87863,-115.71996,1634.00867
  52.11882,-115.49538,1547.30078
  52.03888,-115.72113,1601.80786
  51.74353,-115.75203,2340.77588
  51.75504,-115.90394,2477.87012
  52.13064,-115.76963,1586.47778
  51.75210,-115.67292,2138.11865
  51.88986,-115.77791,1901.43396
  51.84602,-115.70397,1792.19604
  52.05917,-115.87119,1885.88794
  52.02789,-115.48400,1518.29834
  52.12123,-115.64735,1694.23157
  51.92065,-115.84230,2281.99170
  52.08554,-115.68270,1508.00000
  52.10777,-115.81003,1616.87939
  52.05090,-115.88254,1948.73535
  51.90717,-115.77141,1972.04138
  51.91163,-115.56509,1689.55457
  51.86997,-115.69022,2250.04761
  52.13852,-115.91243,1730.21240
  52.14725,-115.82264,1716.52332
  51.78082,-115.88217,2277.01074
  51.96324,-115.62520,1614.75293
  52.06034,-115.75946,1644.17773
  52.11260,-115.61570,1689.57849
  51.99687,-115.80026,1969.23975
  52.13588,-115.70139,1639.12524
  51.98114,-115.63127,1492.62000
  51.75878,-115.60699,1812.53430
  51.88277,-115.63287,1899.48914
  51.88551,-115.73050,1600.50427
  51.94889,-115.59040,1686.97974
  52.01111,-115.50012,1542.91479
  51.86419,-115.88888,1734.25623
  52.09469,-115.53245,1694.55200
  52.06233,-115.80975,1646.30737
  52.04502,-115.67971,1599.55408
  51.77616,-115.54544,1862.70667
  52.01031,-115.50769,1431.82092
  51.77722,-115.83118,2614.24927
  52.00148,-115.91186,1857.34766
  51.81528,-115.69450,2059.78125
  51.92486,-115.82018,2140.57446
  52.12922,-115.55663,1536.42310
  52.08436,-115.74231,1699.71704
  51.91653,-115.78864,2091.18555
  52.07896,-115.67611,1511.73657
  51.85810,-115.79531,1682.85132
  51.91640,-115.74663,1964.99719
  51.74853,-115.86622,2625.65088
  51.94307,-115.73811,2074.47559
  51.85998,-115.76379,1735.61267
  51.94621,-115.80601,2315.86328
  51.95270,-115.63640,1536.67102
  51.89560,-115.52088,1719.15552
  52.09095,-115.87430,1641.23254
  51.92053,-115.60987,1693.18079
  51.84182,-115.57935,2239.37109
  52.02899,-115.79330,1666.34290
  51.75286,-115.70949,2162.14697
  51.85154,-115.86498,1716.96362
  52.09115,-115.63977,1723.57251
  51.87734,-115.59329,1885.80054
  51.88426,-115.78977,1739.09656
  51.98853,-115.72578,1520.00000
  51.83387,-115.69603,1817.99854
  51.77614,-115.53616,1758.63770
  52.01667,-115.64385,1713.79578
  51.79125,-115.48415,2077.66406
  52.05685,-115.54893,1496.36597
  52.01636,-115.83507,1816.12036
  51.74956,-115.72546,2136.48950
  51.94357,-115.55489,1498.38794
  52.03828,-115.80093,1672.75562
  52.02738,-115.72205,1676.41187
  51.87944,-115.48233,1795.00342
  51.75337,-115.57637,1659.19238
  52.03289,-115.66218,1479.71167
  52.14887,-115.78728,1689.07544
  52.01908,-115.67861,1491.64160
  51.74685,-115.91044,2502.83984
  52.06756,-115.62329,1541.22900
  52.12106,-115.91361,1777.93787
  52.10279,-115.88793,1683.56738
  52.06015,-115.80063,1654.95520
  51.81864,-115.63096,2244.27612
  51.76388,-115.52200,1699.51318
  52.06822,-115.79765,1810.56958
  52.08274,-115.57181,1543.04004
  51.93717,-115.62088,1557.21826
  51.95110,-115.56365,1551.12451
  52.06184,-115.62916,1478.64612
  51.97445,-115.58233,1578.24353
  51.90397,-115.48299,1619.66040
  52.08744,-115.48894,1656.27734
  51.83160,-115.91093,2508.32446
  51.96852,-115.75441,2095.51416
  51.87944,-115.49667,1738.26501
  51.95572,-115.86813,2226.79834
  52.07580,-115.67639,1502.74585
  52.09568,-115.89421,1662.48840
  52.15169,-115.63295,1450.41675
  52.07599,-115.74502,1612.14612
  52.07744,-115.82190,1690.06531
  51.93416,-115.86496,2140.82617
  52.03121,-115.75108,1647.87402
  51.97851,-115.79259,1786.19336
  51.87190,-115.50568,1654.89075
  51.82037,-115.63959,2186.66284
  51.99069,-115.89916,1862.05591
  51.89678,-115.73732,1968.67944
  51.80296,-115.86770,2642.52954
  51.94917,-115.60194,1643.12549
  51.94947,-115.53677,1499.93408
  51.84619,-115.72178,1904.17969
  51.92633,-115.52662,1665.52600
  52.02153,-115.52278,1597.50806
  51.99354,-115.58749,1453.80457
  51.92157,-115.58833,1672.78357
  51.92400,-115.65565,1931.36890
  52.09438,-115.78967,1626.52515
  51.97597,-115.87355,2337.50342
  51.83734,-115.83356,2309.91650
  51.76698,-115.60044,1765.57239
  51.78273,-115.62348,1850.03479
  51.88609,-115.59711,2068.89355
  52.12273,-115.81876,1617.22156
  51.76793,-115.64818,2198.87061
  52.02457,-115.90586,2098.14673
  51.73625,-115.59682,1641.49316
  51.73585,-115.85071,2283.92578
  52.02622,-115.57894,1591.53345
  51.76478,-115.57353,1890.56897
  51.88133,-115.73237,1611.18958
  51.98453,-115.79544,1849.43591
  52.01958,-115.73142,1770.63330
  51.92832,-115.53494,1681.03186
  51.89576,-115.75460,2001.75830
  52.14076,-115.76220,1652.13879
  51.83647,-115.53549,2272.13135
  51.99887,-115.78308,1684.77661
  51.80075,-115.71915,2021.38879
  52.09284,-115.54251,1675.46045
  52.14627,-115.74080,1646.94861
  51.86400,-115.80691,1633.31238
  52.13870,-115.75782,1666.80713
  51.87676,-115.53471,1706.72119
  51.78416,-115.87316,2165.51831
  51.88513,-115.73374,1601.20374
  52.02759,-115.51533,1447.41711
  51.85191,-115.56587,1912.45789
  51.73842,-115.77540,2760.87744
  51.76334,-115.74716,2342.16968
  51.93632,-115.66414,1568.32507
  51.74915,-115.75535,2620.62280
  51.93405,-115.72121,2106.89502
  52.10201,-115.80736,1592.00000
  52.12054,-115.50415,1605.10730
  52.11831,-115.48270,1559.66724
  51.98878,-115.85052,2224.30640
  51.91178,-115.72337,1890.84265
  51.90436,-115.50494,1592.37842
  51.99354,-115.86166,1996.21448
  51.78607,-115.90258,2336.10449
  52.08035,-115.76052,1800.50513
  51.77327,-115.82771,2795.12939
  52.00626,-115.78515,1673.77722
  51.79949,-115.57292,2179.64185
  52.13485,-115.87787,1716.00488
  51.77563,-115.55718,2026.34753
  52.11751,-115.58262,1734.59009
  51.75937,-115.88845,2727.13916
  51.84874,-115.52293,2056.82788
  51.84709,-115.90313,1784.66882
  52.07860,-115.49627,1666.19495
  51.73433,-115.83372,2319.32959
  51.93623,-115.65651,1598.78418
  52.03965,-115.85355,1729.76990
  51.98500,-115.64000,1591.15295
  51.74946,-115.82863,2305.01636
  52.00233,-115.72209,1518.54675
  51.77760,-115.80571,2440.50928
  52.01823,-115.53883,1580.12805
  51.76340,-115.67616,2513.83740
  52.00368,-115.90288,1915.13306
  52.07229,-115.54650,1581.36060
  52.13435,-115.55869,1496.98535
  51.96554,-115.90188,1982.89368
  51.94368,-115.62640,1578.22095
  51.76238,-115.48721,2184.27026
  51.75474,-115.55397,1678.04297
  51.72777,-115.54094,1594.69946
  51.97205,-115.55614,1694.07739
  51.96036,-115.77106,2052.37573
  51.95622,-115.54482,1582.45752
  52.14196,-115.89537,1722.39221
  51.73694,-115.65228,1755.71643
  51.87002,-115.65874,2122.31738
  52.11243,-115.66844,1599.22986
  52.07199,-115.64371,1609.20630
  51.75860,-115.63424,2141.99146
  52.06129,-115.52200,1627.13391
  51.74241,-115.74874,2253.62842
  51.73485,-115.88050,2379.90430
  52.00552,-115.89115,1914.79871
  51.91976,-115.82480,2450.27832
  52.11189,-115.54924,1697.83838
  52.05636,-115.91087,2030.93530
  51.98052,-115.52672,1985.54626
  51.79886,-115.80193,2402.95435
  51.93388,-115.48606,1549.78674
  51.88310,-115.78381,1667.13879
  52.10517,-115.54154,1676.36194
  51.98854,-115.86151,2247.32568
  52.00787,-115.52862,1422.69678
  51.83776,-115.63559,2265.71216
  52.08331,-115.56317,1522.15259
  52.03975,-115.79964,1658.38293
  51.88548,-115.66601,2115.06714
  52.07254,-115.84652,1706.95166
  51.87170,-115.50808,1668.25354
  51.79019,-115.63681,1963.94287
  52.08532,-115.64904,1831.36719
  52.08966,-115.90867,1707.26306
  51.80895,-115.49296,2484.56323
  51.78134,-115.85500,2196.31982
  52.12512,-115.84769,1645.53638
  52.07846,-115.70027,1550.31482
  51.90271,-115.75741,2185.39453
  51.87505,-115.84320,1837.36243
  51.93356,-115.74372,2098.71973
  51.99853,-115.80488,1984.85791
  51.89377,-115.80821,2121.50684
  51.77211,-115.89099,2421.84424
  51.95190,-115.64315,1542.78943
  52.08845,-115.81794,1615.67371
  52.14028,-115.88857,1704.82178
  52.14925,-115.60778,1612.57812
  52.14052,-115.66935,1631.91370
  52.03206,-115.54142,1547.48474
  51.82579,-115.71310,2144.01001
  52.11494,-115.50830,1760.60999
  51.83936,-115.53615,2219.15405
  52.14767,-115.79507,1738.91052
  51.82945,-115.49149,1892.74695
  51.95434,-115.66548,1543.93176
  51.95548,-115.51010,1608.90247
  52.06968,-115.78423,1652.74451
  52.05454,-115.49374,1834.83582
  52.01606,-115.85374,2199.07568
  52.08168,-115.84249,1645.91467
  52.09630,-115.73357,1614.79895
  51.79359,-115.50800,1985.48938
  51.94272,-115.53055,1548.18823
  51.74516,-115.82267,2425.85669
  51.86434,-115.67782,2570.68042
  52.04591,-115.87277,1829.11682
  51.90390,-115.58423,1709.48438
  51.88387,-115.49733,1775.55811
  51.85158,-115.84048,1749.35156
  52.04891,-115.75436,1777.53076
  52.00632,-115.62133,1579.50891
  51.89489,-115.59387,2028.34290
  51.94212,-115.73890,2004.12000
  51.81232,-115.58151,2186.83569
  52.01403,-115.66499,1650.51184
  51.96838,-115.75563,2105.46948
  51.98968,-115.57591,1455.29004
  51.74231,-115.48928,1679.81995
  52.06399,-115.56310,1478.29700
  52.14712,-115.59681,1547.75720
  52.03937,-115.48751,1875.10840
  52.04003,-115.58015,1446.12354
  52.14609,-115.78792,1686.42932
  51.90695,-115.62912,1835.00818
  51.96891,-115.90313,2050.64551
  52.09020,-115.66060,1748.06067
  52.09005,-115.90754,1706.35339
  51.96493,-115.87805,2250.95044
  52.10719,-115.64412,1758.96948
  52.08891,-115.49838,1555.20593
  52.10034,-115.74768,1661.87817
  51.78106,-115.59122,2213.89453
  51.99489,-115.65135,1634.90295
  51.88775,-115.57083,1859.57690
  51.90424,-115.75787,2086.55762
  51.89681,-115.56943,1724.83716
  51.92584,-115.74815,2369.79614
  51.78149,-115.76929,2308.44360
  51.77425,-115.66636,2369.04614
  51.80877,-115.57886,2179.11279
  52.11252,-115.78406,1595.09058
  52.06559,-115.61219,1586.77905
  51.95299,-115.55357,1672.99402
  51.88677,-115.82513,2105.10913
  51.84100,-115.58468,2136.04785
  51.88961,-115.73862,1598.14197
  52.02612,-115.63234,1517.53552
  51.94921,-115.55549,1571.36133
  51.96346,-115.73072,1661.62317
  52.10454,-115.54420,1693.27637
  51.92952,-115.66886,1718.63684
  52.01886,-115.74212,1620.06323
  51.98856,-115.50289,1708.57605
  52.02055,-115.57903,1713.87671
  52.03845,-115.75097,1753.62537
  52.12689,-115.56844,1590.30981
  52.08977,-115.65625,1796.50256
  52.00078,-115.73881,1655.33838
  51.73533,-115.62261,1704.51111
  51.88117,-115.71561,1665.17944
  51.85942,-115.58952,1998.62061
  51.83594,-115.60783,2099.47974
  51.80306,-115.48677,2358.50977
  52.14177,-115.67759,1692.80579
  51.83199,-115.58808,1998.93274
  52.10895,-115.86751,1774.26270
  52.04623,-115.48775,1854.52173
  51.81460,-115.70322,2195.69604
  51.99580,-115.69535,1807.05334
  51.93402,-115.85125,2429.28442
  51.87061,-115.63622,2145.68774
  52.07150,-115.59595,1520.92126
  51.94065,-115.56846,1514.99890
  52.13889,-115.72092,1536.88843
  51.87915,-115.77495,1609.97656
  51.96144,-115.77367,2135.98682
  51.98068,-115.76681,1729.43262
  52.00942,-115.77095,1702.62427
  51.80889,-115.79540,2245.31494
  52.05239,-115.77377,1686.26379
  51.79221,-115.52443,1897.70532
  51.84746,-115.53666,2114.64258
  51.84658,-115.91050,1793.73584
  52.04518,-115.81704,1673.25623
  52.12389,-115.57818,1618.48401
  52.12765,-115.64069,1778.74976
  51.93948,-115.60353,1679.10291
  51.74436,-115.75745,2553.90552
  51.82800,-115.58353,2111.39014
  51.78485,-115.86369,2134.13037
  52.13270,-115.89597,1722.25781
  52.10444,-115.54039,1642.83801
  51.88834,-115.86824,2288.46313
  52.11149,-115.80571,1645.52356
  52.11005,-115.58372,1678.14722
  51.89770,-115.86094,1888.96130
  51.78331,-115.89113,2153.48584
  51.76247,-115.63497,2109.31982
  52.09764,-115.60108,1578.66382
  51.89617,-115.77450,2100.32446
  52.07850,-115.79306,1714.61621
  52.04457,-115.53378,1433.89856
  52.13536,-115.71918,1534.71423
  52.07871,-115.56126,1500.93054
  51.83980,-115.72337,1943.47949
  51.95286,-115.79336,2137.20020
  51.85123,-115.58978,2004.12012
  51.90065,-115.73737,2140.35767
  51.76768,-115.64597,2212.63159
  51.97834,-115.56350,1599.99036
  51.80553,-115.86575,2462.35010
  51.90362,-115.71529,1604.85022
  52.10588,-115.82977,1642.47766
  51.94126,-115.49554,1633.48145
  52.12274,-115.81383,1631.67981
  51.93865,-115.79349,2235.44531
  51.99578,-115.58253,1448.60425
  52.03508,-115.87197,1862.08813
  52.08445,-115.85642,1626.47180
  51.80433,-115.55032,1870.33740
  51.97584,-115.56785,1609.52478
  52.13054,-115.80577,1616.58984
  52.01616,-115.52881,1558.17297
  52.08664,-115.50839,1600.24854
  51.94069,-115.50710,1675.14160
  51.88458,-115.48358,1686.74988
  51.93512,-115.88597,2341.52808
  51.86909,-115.78262,1675.25623
  51.74728,-115.62192,1807.73108
  51.89153,-115.69251,1642.72620
  52.13793,-115.62822,1546.60486
  51.89890,-115.54044,1743.96350
  51.74373,-115.52043,1659.85852
  51.85080,-115.78798,1839.01172
  51.98994,-115.85284,2163.20923
  51.98714,-115.60293,1458.00000
  51.83774,-115.60451,2143.60596
  52.14412,-115.88337,1795.22888
  51.90150,-115.48688,1686.84692
  52.06324,-115.61403,1571.82947
  51.75368,-115.63482,2172.65308
  52.11075,-115.52774,1752.84961
  51.87097,-115.83542,1739.26074
  51.82808,-115.90668,2521.10669
  52.04658,-115.58139,1436.00000
  51.92753,-115.57415,1564.78821
  52.06880,-115.90308,1803.85901
  51.88143,-115.75786,1600.30933
  51.94892,-115.73406,1995.94763
  51.99509,-115.89038,2039.77490
